2017-10-11 02:00:19,290 | INFO  |  |  |  |  |  | Thread-309 | BaseTCPIPEndpoint        | Successful reconnection of dsClient8 Hostname=[ctovm2450.dev.sabre.com/10.14.55.169] Port=[4003] after 0 delay. Retry number 1
2017-10-11 02:00:20,149 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | ClientConnectionOperator | Connection established 10.14.242.6:59238<->151.193.220.28:80
2017-10-11 02:00:20,149 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | MainClientExec           | Executing request POST http://api.travelfusion.com/api-v2/ HTTP/1.1
2017-10-11 02:00:20,149 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | MainClientExec           | Target auth state: UNCHALLENGED
2017-10-11 02:00:20,149 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | MainClientExec           | Proxy auth state: UNCHALLENGED
2017-10-11 02:00:20,149 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | headers                  | http-outgoing-931 >> POST http://api.travelfusion.com/api-v2/ HTTP/1.1
2017-10-11 02:00:20,149 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | headers                  | http-outgoing-931 >> Content-Type: text/xml
2017-10-11 02:00:20,149 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | headers                  | http-outgoing-931 >> Accept-Encoding: gzip
2017-10-11 02:00:20,149 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | headers                  | http-outgoing-931 >> Content-Length: 195
2017-10-11 02:00:20,149 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | headers                  | http-outgoing-931 >> Host: api.travelfusion.com
2017-10-11 02:00:20,149 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | headers                  | http-outgoing-931 >> Proxy-Connection: Keep-Alive
2017-10-11 02:00:20,149 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | headers                  | http-outgoing-931 >> User-Agent: Apache-HttpClient/4.4.1 (Java/1.8.0_121)
2017-10-11 02:00:20,149 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | headers                  | http-outgoing-931 >> Cookie: TFLB=tfFastApiQ1
2017-10-11 02:00:20,149 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 >> "POST http://api.travelfusion.com/api-v2/ HTTP/1.1[\r][\n]"
2017-10-11 02:00:20,149 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 >> "Content-Type: text/xml[\r][\n]"
2017-10-11 02:00:20,149 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 >> "Accept-Encoding: gzip[\r][\n]"
2017-10-11 02:00:20,149 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 >> "Content-Length: 195[\r][\n]"
2017-10-11 02:00:20,149 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 >> "Host: api.travelfusion.com[\r][\n]"
2017-10-11 02:00:20,149 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 >> "Proxy-Connection: Keep-Alive[\r][\n]"
2017-10-11 02:00:20,149 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 >> "User-Agent: Apache-HttpClient/4.4.1 (Java/1.8.0_121)[\r][\n]"
2017-10-11 02:00:20,149 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 >> "Cookie: TFLB=tfFastApiQ1[\r][\n]"
2017-10-11 02:00:20,149 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 >> "[\r][\n]"
2017-10-11 02:00:20,149 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 >> "<?xml version="1.0" encoding="UTF-8"?><LoginRequest xmlns="http://www.travelfusion.com/xml/api/simple"><username>XXXXXXXXXXXXXXXXX</username><password>XXXXXXXXXXXXXXXXXX</password></LoginRequest>"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "HTTP/1.1 407 authenticationrequired[\r][\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "Via: 1.1 151.193.220.28 (McAfee Web Gateway 7.4.2.11.0.19900)[\r][\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "Date: Wed, 11 Oct 2017 07:00:20 GMT[\r][\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "Content-Type: text/html[\r][\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "Cache-Control: no-cache[\r][\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "Content-Length: 963[\r][\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "Proxy-Connection: Keep-Alive[\r][\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "Proxy-Authenticate: NTLM[\r][\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "Proxy-Authenticate: Basic realm="Sabre Proxy server"[\r][\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "[\r][\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "<!--Head-->[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "<head>[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "  <meta http-equiv="X-UA-Compatible" content="IE=7" />[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "  <meta content="text/html; charset=UTF-8" http-equiv="Content-Type">[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "  <title>McAfee Web Gateway - Notification</title>[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "  </head>[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "<!--/Head-->[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "<!--Contents-->[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "<!-- FileName: authenticationrequired.html[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "     Language: [en][\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "-->[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "<!--Title-->[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "<table class='titleTable' background='/mwg-internal/de5fs23hu73ds/files/default/img/bg_navbar.jpg'>[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "  <tr>[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "    <td class='titleData'>[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "      Authentication Required.[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "    </td>[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "  </tr>[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "</table>[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "<!--/Title-->[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "<!--Content-->[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "<table class="contentTable">[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "  <tr>[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "    <td class="contentData">[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "      You must be authenticated to access this URL.[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "    </td>[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "  </tr>[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "</table>[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "<!--/Content-->[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "<!--Info-->[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "<table class="infoTable">[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "  <tr>[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "    <td class="infoData">[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "      <b>URL: </b>http://api.travelfusion.com/api-v2/<br />[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "      <b>User name: </b><br />[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "      <b>Client IP: </b>10.14.242.6<br />[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "    </td>[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "  </tr>[\n]"
2017-10-11 02:00:20,159 | DEBUG | ID:414d5120444d4f4d514d3034202020200ac91259b2cc5f29 | GT | TF-HOTEL | SSG_GT_HotelAvailRQ | NOT_SET | http GT - TF-HOTEL (SSG_GT_HotelAvailRQ) id: 829994 | wire                     | http-outgoing-931 << "</table>[\n]"
